test_id,uchumi,kitaifa,michezo,kimataifa,burudani,afya
SW3843,0.0034981057045761006,0.9964971182578376,4.776036964972278e-06,9.63330314340814e-27,2.3655124643075387e-21,5.039719621237713e-13
SW16075,0.028580437644217492,0.4971716585874343,0.47424529669766313,3.357101680523818e-26,1.822226279700226e-20,2.6070706854585335e-06
SW26801,0.04783138231312475,0.9495708450209608,0.0025972923582666487,1.3453512761998801e-16,1.1086777258737421e-13,4.803074632815679e-07
SW28304,0.008626273085835063,0.9897216340139341,0.0016519816053729962,1.8475834659663917e-17,2.565832382457944e-11,1.1126916107884531e-07
SW25756,1.7990937138458234e-05,0.9999820090624268,1.354953870831488e-13,1.3827234393925562e-52,1.4182868587798202e-25,2.153101227997882e-22
SW11937,0.28752191089295803,0.7124465008985486,3.142648841858562e-05,1.104243361659639e-27,2.4254325915704745e-15,1.6172026213643993e-07
SW27413,0.0005547276599787014,0.9994450101848974,2.6143640307508885e-07,6.509118518498453e-25,9.034092604685237e-21,7.187585771266797e-10
SW9519,8.205303007945498e-06,0.9999917935220075,1.1676884864413363e-09,2.871156018259645e-38,2.03876419568307e-26,7.293161894890862e-12
SW25819,7.27016734459392e-19,1.0,1.5438421651802084e-36,2.3596284785158597e-153,3.574876831271744e-112,1.8402554766599112e-42
SW14535,0.02329550923532097,0.9767044441912386,4.6573201901110036e-08,8.603078914603771e-79,1.927350107197205e-46,1.3257650769328984e-19
SW29118,4.2471845586808826e-10,0.9999999995761755,4.121122602909307e-17,1.2606411043986839e-139,4.305591272797444e-98,9.886545858039072e-37
SW17860,8.915102704939229e-14,1.0,2.1262961661124874e-19,4.282958483942958e-77,9.106584161593964e-54,1.7217904746868758e-35
SW21256,0.9352280926683433,0.057159332950391294,0.007612573272717646,2.301919693748196e-28,1.7733806772213716e-17,1.108518713499838e-09
SW10616,0.014185493510678585,0.9857457045108295,6.874564963256232e-05,1.9169915680678294e-29,3.4286962805101974e-26,5.632873161223863e-08
SW14909,0.0046524247586284635,0.9953475750303115,1.845083811979732e-10,2.4394371018363183e-40,2.3168745415074948e-27,2.6957654160174242e-11
SW25006,5.201804328531835e-06,0.999994698325238,9.987045478888956e-08,1.8054894492539578e-30,2.8015858388191365e-17,3.0073532205043484e-14
SW7424,0.005055557465689266,0.9949442586190633,1.8391486423292617e-07,4.7803487248592835e-46,1.2907561407614595e-39,4.295898147739124e-14
SW3683,0.4206077479743228,0.5787814915276958,0.0006107567697302543,1.0121739217100079e-42,8.632872131807273e-36,3.7283511856313275e-09
SW5247,0.9503989879324927,0.049601011733556674,3.334603250997455e-10,9.781828462731717e-49,1.1702456251211744e-50,6.938314994409372e-14
SW479,7.93383790480449e-05,0.9999206616181839,2.7266207944385384e-12,2.008954319971275e-66,5.250808825718219e-49,4.068302299105578e-14
SW16417,0.15434075857585697,0.8455978332676974,6.140806992629744e-05,5.050217174716057e-31,5.288564628833481e-17,8.629518483091803e-11
SW30653,0.012455848438589528,0.9874113449398164,0.00013243049602961826,1.4952287165569666e-17,6.015755105233722e-09,3.701097416354934e-07
SW12775,0.894212877941856,0.030468714746659156,0.07529966392704125,1.6006717038232141e-15,2.5841076044927968e-08,1.871754342875062e-05
SW7826,0.20713765131175485,0.7687162136808934,0.022696585271301584,2.0683846615243533e-13,2.7849258718886513e-08,0.001449521886555578
SW24582,0.017377315563053098,0.010406676917635003,0.9722160075172109,9.339204192749267e-42,4.1577712740382004e-29,2.2019291875607594e-12
SW15391,0.08819139712375476,0.9118083647033031,2.3699166918598935e-07,7.298899098799978e-45,1.3235115060037755e-30,1.1810588665203167e-09
SW22362,0.0072854870679404105,0.992690302553021,2.4172900822672212e-05,1.1410516587370687e-25,1.890379160585594e-18,3.747827820300546e-08
SW19464,0.9999933890003625,2.4627820894335742e-06,4.148217748504215e-06,6.635201995132734e-45,1.8646733911327356e-29,1.2602550613034935e-14
SW2094,0.5819466449869765,0.2834935053683012,0.1345584792430876,2.3378277910142387e-20,1.3625386938258585e-15,1.3704016067627258e-06
SW2705,1.1836560748905629e-05,0.9999881622643797,1.1714806538474935e-09,7.18185478929733e-49,3.7878284410908e-35,3.779123940116682e-12
SW27185,0.06497447847558184,0.9350255215171623,7.944991830713132e-12,1.0819329471430521e-63,1.48513027984934e-54,2.218154887281589e-28
SW5346,0.9728059039227852,0.02715279865390145,4.1293003490086454e-05,8.635660607445377e-37,6.846315528461004e-25,4.419969308687624e-09
SW20191,0.02818697802168426,0.9718102073487206,2.814592907154406e-06,1.6489622164559543e-61,1.8363515455465633e-32,3.625191972963112e-11
SW650,0.9682445206110355,0.030791448421932054,0.0009632154049857566,1.8623876105916619e-16,1.886445630685156e-08,7.966976693134883e-07
SW25931,0.9408324310429385,0.002442757333552595,0.056720741964785985,9.163960204683544e-16,1.6131407798628995e-11,4.06964258207543e-06
SW13369,0.12100406186960662,0.8788883839474599,0.00010755409766739587,4.108312774570742e-33,2.1064820094260445e-30,8.504879055759443e-11
SW30329,0.0017831483583822978,0.975722687320828,0.022494060947047638,7.389489195419194e-21,2.0349377239920843e-21,1.0337376381467793e-07
SW27190,0.5570172780028598,0.4406766882253155,0.00229198455496587,5.899320469861138e-21,1.1592244917460393e-18,1.4049216755512118e-05
SW256,0.45373502057872384,0.5462649577775028,1.4009334044110479e-08,5.991290440357984e-40,4.090826528160869e-30,7.634681779564344e-09
SW1785,0.03275223550914369,0.9653865105782211,0.001861035762013932,1.5313044966328787e-13,1.2572822842396548e-10,2.18024673827055e-07
SW28091,0.29398472062154846,0.22999919888645595,0.47569833248094606,9.603368024431032e-21,9.984809860551332e-15,0.00031774801094187633
SW4535,0.15122269701830335,0.8443605269693631,0.003961602347216332,7.482032318220128e-10,1.380888515834717e-06,0.0004537920283436308
SW16882,0.006149806773796925,0.9937646171153077,8.434512687033013e-05,5.366611293823902e-27,1.3599813248298183e-19,1.2309838935390046e-06
SW20107,0.08582657591890248,0.003340876946058225,0.9108324328912641,4.768901122711748e-19,2.859884719088102e-17,1.1424383927602276e-07
SW10355,0.8519153414876874,0.14579300413028767,0.001926779823676194,2.0965453207264578e-14,2.079919008189803e-17,0.00036487455828762544
SW10832,0.20038276625938892,0.7242110907200774,0.07539772985392848,3.785532982292138e-15,4.3573018551999325e-11,8.413122925882002e-06
SW15162,0.009992735668336679,0.9900072371708931,2.716081493334888e-08,1.802398701707072e-42,4.351721600237765e-27,4.105465953460356e-14
SW26127,4.4183883978443395e-06,0.9998992967271352,9.628478817050929e-05,3.221953418722913e-22,2.230197875806685e-23,9.623059038796557e-11
SW24963,0.046808017732948126,0.9435332679958789,0.009656926558365036,1.2222546152474532e-30,9.097806035095429e-19,1.7877127980486666e-06
SW12037,0.015352024405628602,0.9819415622304115,0.0027062091800241334,1.9062191494526288e-27,9.62709237555858e-19,2.0418399684854496e-07
SW8468,0.9393467578318595,0.060652952539344905,2.895427271563849e-07,2.8911446656404436e-46,8.010544344961665e-36,8.633840650843059e-11
SW30098,0.08869645543870991,0.9090122633389799,0.0022769552937004158,1.1577323890526455e-24,5.486942629236667e-12,1.4325923193829877e-05
SW26368,1.834014161432681e-06,0.9999981659819688,4.251893972211372e-12,7.951368459439639e-63,1.8502437770319867e-45,2.464140617155345e-21
SW12863,0.005472384726363418,0.9944811054499296,4.6509823474884024e-05,4.559737490086142e-40,2.8791164518109927e-27,7.14226321754736e-14
SW11588,0.361638094866548,0.6292622436282688,0.009072162561152123,7.715372850868157e-17,2.294541554130632e-11,2.7498921109758254e-05
SW8593,0.5390776561675734,0.46085598941312,6.632677745450422e-05,3.96391798147578e-35,9.596504005906157e-22,2.764164486010488e-08
SW18291,0.004804766285297763,0.9943763930468669,0.0008188405597625652,1.0039579872078719e-23,2.353813100343229e-17,1.0822192662424109e-10
SW25881,0.9998712062634124,0.0001235799402918324,5.21379511226973e-06,2.9436533248260083e-46,1.240349080674982e-53,8.990403073825819e-13
SW4053,0.005560285352079887,0.994366135394575,7.35760520326896e-05,5.447738262595089e-18,4.569817623278091e-16,3.2014000784798208e-09
SW11217,0.9988136716760821,0.00014511974411635467,0.001041195384622829,2.7582545879565766e-36,1.7093784926012765e-27,1.3195303738591103e-08
SW19870,0.04470986157833351,0.9552042745636149,8.55975319863618e-05,6.682024662276655e-24,5.037488372952042e-18,2.6632608490308574e-07
SW24120,2.1513626872812583e-06,0.9999977728932452,7.574399889446053e-08,1.9828577141478227e-31,9.208630885193643e-26,2.850880019502389e-14
SW7199,0.7709603287158748,0.22686879017855857,0.0021578927342388154,9.418612459019686e-16,1.2306529652133223e-10,1.2988248191419278e-05
SW20411,0.00538959977247278,0.994610389248722,1.074776548016361e-08,5.479307183811271e-39,2.271294637525639e-31,2.3116141242306211e-10
SW3229,0.0005589568970779974,0.9935190141206434,0.005918042355540994,3.5119375221257146e-20,2.687434775166667e-12,3.986624227558288e-06
SW19699,0.010790322734582459,0.9878452032015311,0.0013603172800843821,3.0004112104957283e-31,2.1019752407996935e-23,4.1567836602737045e-06
SW28854,0.9852985833475665,0.014602288165384189,9.912848693314595e-05,3.442240075784042e-110,1.2366807697480536e-86,2.7115153030259523e-24
SW17826,0.26162708957397574,0.7383729103748828,5.0869374938602773e-11,1.0262514285201909e-138,2.1690040432127586e-93,3.9836123853192474e-28
SW23071,0.05227048045114326,0.9466586800350878,0.0010708395043451029,2.510814090481333e-56,1.416806145557491e-39,9.053354152195836e-12
SW2249,0.0026097282108706737,0.9867546242670584,0.01063550214450576,1.0449894526889034e-18,1.137321070444331e-11,1.4536623486399386e-07
SW30099,0.18230808084078068,0.8176919078281112,1.1321392636128278e-08,6.56511891217574e-38,3.1397246969685187e-28,9.515042308677524e-12
SW23938,0.8965475136412742,0.0944477503980039,0.009004266968526825,1.0788888164437653e-18,1.7559092590387246e-15,4.6899210632379776e-07
SW30493,0.01024585241428595,0.9885274586250417,0.0012266572515752326,6.482862757850503e-21,3.00771145049337e-13,3.1708799261948964e-08
SW9002,0.005432760437833246,0.9941996647891107,0.0003675746862562202,9.444691649502778e-43,3.08929355154115e-23,8.700382895187629e-11
SW15105,0.00019473901455877485,0.9998044679172761,7.930687350065781e-07,5.4377635018632036e-90,4.499822709563046e-53,1.6281617250984624e-27
SW10152,0.027373549441305267,0.9721509743756596,0.00046521010942371426,3.638368210786764e-14,1.1161045625014818e-09,1.0264957391377289e-05
SW12528,0.007065679125430234,0.9919904371381488,0.0009438837362044487,3.763496386309039e-25,2.7216156309198214e-29,2.1104110469166827e-14
SW4824,2.118124777840994e-06,0.9999977563282004,1.2554686828012574e-07,5.211157926610693e-38,9.867509286383922e-31,1.3827642813485194e-16
SW14338,4.3993867513758804e-05,0.9999559725530951,2.6208892490064033e-08,2.767051611568623e-24,3.2871698856788776e-16,7.370394663049481e-09
SW1423,0.00011254434020900894,0.9998874556602961,1.311589962949982e-15,1.5121111836532246e-78,1.5717143464140716e-63,2.111266126551677e-14
SW18593,6.281625419918318e-16,1.0,9.845252034377321e-17,2.3083252658051162e-89,3.8561747147094344e-79,1.630537491048472e-44
SW7109,0.04861405764736896,0.9472874108403975,0.0040565997296823945,1.5444478277498865e-13,5.336354594935692e-09,4.192644601453205e-05
SW15642,0.015067909183142632,0.9843724093597866,0.0005430015459341776,1.5342064446991332e-14,5.31467280780874e-10,1.6679379660349157e-05
SW23558,0.16416189244158208,0.8358381052022366,2.3559932422978732e-09,3.203785482483673e-37,3.0530233836138605e-33,1.063955295727662e-13
SW18528,0.04720718069371252,0.7738021185215053,0.1789464711819436,7.09705743102776e-15,1.6089544696909713e-07,4.406870741192977e-05
SW19032,0.04519162794222175,0.0022972799184961413,0.9525110921386616,8.735190711610481e-37,3.4446837680237665e-23,8.375608012817316e-13
SW23738,2.7863074485266774e-18,1.0,5.733536952047876e-31,1.6725675891477192e-159,2.1546629678553255e-119,2.9560306430033166e-46
SW5502,0.7084728319449826,0.2844479644932006,0.0006138526354955321,2.711694131816252e-10,2.4619234678135482e-06,0.006462888731684988
SW22535,0.6073897754395263,0.3917338732353696,2.822332382994549e-07,5.984026074134367e-33,7.956876459422121e-31,0.0008760690918187418
SW13421,0.016623078623932135,0.9831856210785019,0.0001913002976033557,2.0915157445334283e-52,6.157792180680016e-27,1.4397757132972667e-13
SW22429,2.9289280554353905e-05,0.999943786182748,2.6924536894108722e-05,8.305876389665526e-34,3.908295833263197e-26,8.70083432972925e-15
SW16435,0.06849016669156642,0.8223413812476398,0.10905577896148633,5.286978734102933e-22,6.6686872574885274e-18,0.00011267309912449646
SW17628,0.04924928947207613,0.950650528722044,0.0001001810146176131,1.3843578311167474e-23,9.543325804439415e-20,7.912922862166812e-10
SW16703,0.9424272665777071,0.057219112381501125,0.00035362100932153474,4.4270591008365326e-32,4.569374619726442e-22,3.1280251587944105e-11
SW7246,0.8537603136770531,0.07592856974426046,0.0702378325016984,7.872543888905508e-21,1.905468310398673e-12,7.328407505291175e-05
SW25282,0.9937813614143024,0.005192021457463772,0.001026612031755315,9.561905797102767e-30,1.746250065481812e-21,5.096567344981586e-09
SW8643,0.002226785388092617,0.9977353381866229,3.7768855611702224e-05,3.792920239747616e-21,3.2867618180478816e-13,1.0756925979074946e-07
SW7502,0.12843490598385857,0.8715472644760771,1.7829495649055946e-05,2.0276360144558415e-34,5.612688467327873e-19,4.4389489891801394e-11
SW3819,0.00337581939900069,0.9963244243675706,0.00029970578295001715,2.846490495221281e-14,5.1372942707824437e-14,5.0450308808964266e-08
SW4480,0.3128555462123859,0.6597391197461383,0.023820640900574733,7.579747288412818e-19,2.057691688239173e-11,0.0035846931203728774
SW8463,0.319085993102272,0.5662165634670558,0.11356866027607067,3.259923051599272e-13,2.169510469691454e-10,0.0011287829373470017
SW17048,0.7827038510139382,0.21460644273845544,0.002689698414383539,7.619987643282614e-31,1.8252298024504014e-17,7.833445325839277e-09
SW11813,0.9592322947393754,0.03821013699319474,0.0025569361519516944,3.0747694466361044e-19,2.4571865342006924e-15,6.321154364640907e-07
SW28319,0.3076802958205356,0.6914619180213738,0.0008577854343871435,1.5165436684033795e-33,6.755944059992107e-26,7.236346506824743e-10
SW10465,0.2674033706954839,0.7311249608269135,0.0014716684589342244,1.150708833574609e-36,1.947198153788855e-20,1.854594761933695e-11
SW14025,0.09919110445452615,0.9006506876897967,0.00015784193420959551,4.0629021079570737e-25,7.603849412146016e-16,3.6592141988283856e-07
SW7134,0.09164957572992667,0.9083012611471099,4.0979841286276525e-05,4.392315162634821e-19,1.2514825586257944e-11,8.183269209380331e-06
SW3938,0.005873852485588302,0.9941126620001621,1.3485514157384515e-05,5.844177719297715e-36,1.202277889261676e-31,2.077419673957444e-15
SW10297,0.791950520286894,0.203679413344506,0.004370063461966174,1.2076565521528038e-30,2.1947430218674004e-17,2.9064263826672053e-09
SW19537,0.004559426000067031,0.995289676264014,0.0001508908670114187,1.2138108640796132e-22,4.515224180470233e-16,6.868873665241829e-09
SW4214,0.3453912171775546,0.6546087814046666,1.4149447083594618e-09,4.950825809397426e-50,1.861897794305143e-36,3.112499873243404e-12
SW23819,0.2484495112820488,0.7512812770487792,0.000269211668823574,8.050452729398582e-30,2.7792606914511726e-20,3.067705428364214e-13
SW18657,0.7918088813636278,0.2054123389034374,0.0027787797086810334,3.2772427908786587e-32,2.92174952813779e-20,2.4205949077717542e-11
SW20828,6.058629626585826e-08,0.9999999394131028,4.506879869910033e-13,1.3609588039740635e-50,1.4753216859998424e-38,1.5353476248899073e-17
SW3138,4.93626504071804e-06,0.9999950628443008,8.88144904806298e-10,1.0759232766151497e-28,5.2176662092794156e-18,2.6676078038890637e-12
SW11895,0.007774477018690693,0.9922254897316798,3.3239540683484455e-08,7.679974609936583e-43,5.487341824534332e-36,9.992606922328308e-12
SW12051,0.005325774891395223,0.9946476168886524,2.6608219971533105e-05,3.948781291639005e-37,5.234791534989306e-16,1.0812474076409699e-13
SW5572,0.8552237601307834,0.14477532845382984,9.114150067428918e-07,4.272496423212531e-56,5.900879475027306e-35,9.066529045262807e-16
SW24083,0.0235223520325366,0.9764775861106876,4.002510463168508e-09,3.9630221104918776e-66,3.292544998796211e-39,5.7854632548810374e-08
SW3512,0.19719383746242178,0.8027828757398198,2.328542271579522e-05,2.95315964970384e-32,1.9088594297338047e-26,1.3750341454212753e-09
SW276,0.0014382261006553986,0.9568882983611977,0.041673475538102626,1.9595404707218364e-49,1.8306932423699018e-31,1.3443450798429057e-13
SW5979,0.00013253455141084937,0.9998673399630528,1.254855456918602e-07,2.037669279587427e-26,4.676344740432226e-32,1.3241392504675395e-17
SW8179,0.9826866426959139,0.016999555505798465,0.0003137920462691889,1.5067620217693262e-26,4.098363638706685e-14,9.751936635259182e-09
SW18069,4.907325483356188e-06,0.9999950889484892,3.6775319299180305e-09,1.2876651029227196e-41,6.319378040519702e-30,4.839807176896588e-11
SW7883,0.7952763428840662,0.20409924095122006,0.0006244161446286622,1.3050960960938677e-40,8.368655147165313e-36,2.0197236766789984e-11
SW11121,3.5810185468529694e-08,0.9999999641895563,4.791158091297302e-15,7.79901249464573e-95,3.649089609438693e-80,2.9729384498560917e-32
SW2074,0.008857912695008376,0.9911420872879163,1.7210747355109237e-11,1.7966147809660487e-62,5.425374367455653e-44,7.187452847861995e-19
SW782,0.19048214161420715,0.8093815287463649,0.00011624930206044143,7.680366225491103e-16,1.0953216087108635e-12,2.0080336357028483e-05
SW28052,0.9991693179623962,0.000830681863579436,1.7382093252270421e-10,7.52771558412796e-56,3.497139273460404e-49,3.8501504771735255e-18
SW13980,0.0007912827702594526,0.9991845047946597,2.421243512828549e-05,5.410977327007075e-36,2.7916239457664946e-19,2.0399173959801012e-15
SW22021,0.02163004386602441,0.97835212026977,1.7832755125873995e-05,3.406248702673622e-26,2.9871959393321807e-22,3.1089112791372408e-09
SW2042,6.492400647537317e-10,0.9999999993506208,6.295999796086881e-16,6.527905870457627e-87,3.2548700554180657e-55,4.9935698993139255e-31
SW300,0.12814506241864387,0.8707556900439736,0.0010977224001764293,1.2484852154699233e-17,5.013221579396793e-12,1.525132234211283e-06
SW28988,0.11268301628366441,0.8870429285152992,0.0002740157958480586,6.586802776573261e-27,6.409560666283749e-20,3.940524202580633e-08
SW30444,0.05715008429744304,0.9428498791865401,3.651599765469119e-08,5.690602456295145e-44,4.800987241673606e-29,2.612385159320499e-15
SW15508,0.37222728004956024,0.6277237283067378,4.892353272351497e-05,6.0681332480223295e-28,2.430219366628092e-30,6.811082404698348e-08
SW28013,7.410887962854685e-08,0.9999999243973463,1.4933908168844923e-09,1.240046057903517e-71,6.926660591451855e-50,2.5091412025912365e-28
SW22278,0.9993542537480926,0.0006457317718137298,1.4231689129422219e-08,3.323324340646787e-46,7.506567522875578e-29,2.479724091556077e-10
SW13776,0.25070888174746375,0.0006860849697761993,0.0017917622833021174,1.9027586978191662e-19,1.753543928814226e-14,0.7468132709993992
SW7533,0.00969480441400383,0.9899536881011984,0.0003509219993974051,8.771489126070536e-24,7.154931284711764e-21,5.85485395025455e-07
SW5770,0.00022219495936518668,0.9997778050390442,1.4937325420680385e-12,5.026786618843285e-88,1.094183585763119e-60,4.8193063044872614e-27
SW2471,3.2300499507735823e-07,0.9999996768747745,1.2064083588744388e-10,2.375111800928522e-50,5.913310924989955e-36,8.533895001624955e-21
SW21984,0.07544768993470848,0.9113279969788364,0.013223758033118524,2.9283028898664774e-22,2.637849057815239e-09,5.524155664356319e-07
SW17708,0.5547552565340836,0.44330215491098995,0.0019424782879781397,9.30983769269884e-23,6.063096286649161e-14,1.10266852128648e-07
SW18458,0.0005170391839998182,0.9994772183754267,5.7409982051853985e-06,3.4572028256645e-24,4.416569094668152e-14,1.442319174984012e-09
SW5137,0.02627348873987098,0.973726454001784,5.72583997773581e-08,7.930929124395559e-27,1.8318505711673143e-27,4.071825012517013e-15
SW19026,0.8419110339153626,0.15808896608414777,6.903398704448381e-13,3.81500074461321e-99,1.4402346232863075e-71,7.206483846178759e-29
SW5637,0.0001733358034046131,0.9998266641964508,2.6751654139171653e-13,8.983763187433003e-52,5.815872428019608e-33,2.057395484042332e-17
SW15094,0.4009907336045678,0.5968094713063322,0.0021997948041426016,1.0370179648835572e-24,7.047726587211195e-22,2.8508982560842276e-10
SW15078,1.9517541513547348e-06,0.9999970543756445,9.938705322398911e-07,8.32014022406988e-74,2.9069552004774535e-39,3.5353252845835875e-22
SW14331,1.2968277361122395e-08,0.9999997617092333,2.253224438224252e-07,2.724766705045712e-35,8.243933287242406e-27,1.1685934093846046e-18
SW26956,0.00022463213116501635,0.9997753678686516,2.451333526305864e-13,3.568241322294638e-70,1.5942510270051787e-45,2.1494627147626396e-25
SW22695,0.0003351784214676727,0.9996647599310708,6.164538609618245e-08,1.2081098056610903e-35,1.4174430208962528e-17,2.12777204301834e-12
SW29613,0.0074191499209081005,0.9879613606359522,0.00018544502372036252,1.69704985992562e-15,8.159713614824924e-13,0.004434044418525809
SW18329,1.3414940252503786e-05,0.9999865849367208,1.231256204817642e-10,9.737371513585219e-64,5.724076421117765e-40,3.9315371731253184e-19
SW12812,0.020761795860469178,0.9780097577610609,0.001228399320097736,4.609747859493089e-18,3.5420037597729355e-15,4.705836370687462e-08
SW2922,0.9999934083351827,6.577115512343458e-06,1.4546519381638879e-08,2.226565228308062e-62,2.124186783473753e-59,2.9206237586169233e-12
SW30260,1.8473111636574028e-06,0.9999981526888188,1.365189133294376e-13,1.7151972902267905e-60,6.628892725149889e-35,1.302052346752504e-15
SW3534,6.381277378978142e-09,0.9999999920046321,1.6140013316292358e-09,9.518120102444157e-53,4.658196463741815e-31,2.796306590061258e-17
SW18404,0.6345328319187514,0.36546407188277175,3.085871198584807e-06,3.8057216058547763e-32,1.264195400168806e-19,1.0327441261018366e-08
SW29979,1.0577062485018787e-08,0.9999999894225766,1.3389226101235365e-13,8.935957565807567e-54,1.8676680259765988e-36,7.915635256804239e-17
SW27897,0.4752111238808943,0.5247438086666198,4.506722413807122e-05,2.7522582677165687e-28,2.137205265766437e-32,2.2852585014082438e-10
SW1751,0.016301142340669924,0.9836840813352326,1.165426141760233e-05,3.4222200382931176e-25,2.6584074475522654e-15,3.1220626184889513e-06
SW9250,0.017258896136940597,0.9819153992906502,0.0008256886442351058,4.703364516017803e-25,5.77560562072505e-20,1.5928009196155905e-08
SW2990,0.0002244959329428754,0.9997755040630864,3.803867143514856e-12,1.3449193930099231e-106,2.043102561158343e-63,1.4683106767583922e-25
SW5916,0.9966528761549203,0.003303171640908466,8.264269776173596e-06,6.745076521772318e-22,1.5025484318363936e-24,3.568793441565341e-05
SW23924,0.02318183631817232,0.9768181588584701,2.3428770694680845e-09,8.745520255527638e-42,6.2524679068022e-30,2.480452386578774e-09
SW23029,0.002402585610673353,0.9975971416411552,2.7221032185367625e-07,6.15157985919721e-36,3.3079315624944792e-28,5.376432062771941e-10
SW21752,8.337433438729029e-08,0.9999999166257146,3.8774489695651185e-13,7.804722115007462e-61,1.9182002162322393e-44,8.603698625790013e-25
SW29949,0.7654043813096667,0.23372176326305932,0.0008732911756090172,1.099080498452815e-22,2.91871577622337e-20,5.642515461766971e-07
SW11198,0.7572014390444348,0.24179462344261843,0.0006425727760519031,7.329049429776287e-28,8.592827885867691e-16,0.0003613647369967459
SW23221,0.00033652214170725857,0.9904091230875341,4.5790601432500225e-05,6.149965099007214e-19,2.09260481877351e-15,0.009208564169261564
SW2321,0.9999876044698524,1.2395529647949784e-05,5.261228316142478e-17,4.501484018121614e-103,7.937948543176326e-125,1.1363404087334562e-31
SW15406,0.0016784596241370482,0.9982861910781111,6.561804831623798e-10,7.14277299480253e-70,1.4328927172984553e-63,3.534864154254343e-05
SW8201,0.19191263796647615,0.795239423978599,0.01284767261542255,1.7511289040162626e-18,2.1291269684268266e-09,2.633103926082126e-07
SW29542,1.3025483958702314e-10,0.9999999998690328,2.7115196448670847e-25,1.9145806361664272e-132,2.6499840053585244e-97,2.801591044375847e-37
SW5098,0.0017620146649086317,0.9577952634625041,0.04044272181605691,1.1368236142797921e-33,1.2476788850109436e-19,5.661446645937699e-11
SW130,2.03338047404438e-05,0.002109315147748514,0.9978703495501151,3.1861078019528966e-30,4.357246107270431e-16,1.497281648976952e-09
SW11975,0.13279163682570913,0.8672032033607147,5.133668640527244e-06,2.3620708254287128e-35,1.992387582670836e-23,2.6144766887958587e-08
SW22032,0.04390519782852619,0.9557366934837885,0.00035801639323682885,6.311850153218869e-29,1.9521694698223969e-19,9.229425810032608e-08
SW11940,0.2019966010709487,0.7978535234146469,0.0001475884017076653,6.803217799145982e-15,2.214551750774607e-14,2.2871127801711217e-06
SW24531,0.00010771818271611321,0.9998921566482054,1.2340212371522833e-07,3.7530241712961874e-33,1.0573783848510509e-17,1.7670187305577971e-09
SW18349,0.05402235138250477,0.945977519750248,1.28866648111188e-07,1.1601261572742706e-56,1.9492433626559338e-38,1.809796928591493e-13
SW15723,0.33871833744579477,0.1548612322584083,0.5064204172603088,2.5616163098422188e-21,1.3535892738745393e-12,1.303417816338496e-08
SW5201,0.0006296454123359434,0.9979064728967044,0.0014607824712750213,2.1009713116669432e-17,7.953560917825071e-11,3.099140152632945e-06
SW20254,0.00110093306540767,0.9988963586842559,1.3728346090532746e-06,3.827020672217551e-36,1.6876726777755936e-23,1.3354158920013904e-06
SW28244,0.05088621965601382,0.6992389868360307,0.24987454345209734,1.252000638205438e-31,3.43743377742746e-23,2.500557826227065e-07
SW23844,4.3605836686124514e-08,0.9999999563929133,1.186397449099765e-12,3.9805621271405384e-49,8.80537658232084e-35,3.754180852636451e-21
SW20654,0.7745002677511751,0.22549973224317638,4.9630257046231755e-12,3.579575889152207e-51,5.958529817157898e-38,5.314337412185061e-13
SW3899,0.0046524247586284635,0.9953475750303115,1.845083811979732e-10,2.4394371018363183e-40,2.3168745415074948e-27,2.6957654160174242e-11
SW26927,0.018506059560505134,0.9810487135022086,0.0004452202350067191,4.043873862307e-29,1.5686626186991758e-14,6.70206541496653e-09
SW12155,0.006046748515690521,0.9939532511418585,3.4248796777951474e-10,2.350018238379018e-69,5.880292176929492e-53,3.91338488623123e-25
SW19177,0.036047354991744565,0.9638944183645369,5.822656279331181e-05,1.7493330373892573e-32,4.531607690354638e-24,8.080137062471022e-11
SW10531,0.8540118120454884,0.14585154078413842,0.00013598890086685483,4.497491599872357e-19,1.3453724095124144e-14,6.582694162741129e-07
SW21513,0.03464122609433777,0.9653587738916938,1.3922659947864056e-11,6.664397215284288e-46,1.3870386256430185e-38,8.607720014298226e-21
SW2284,0.8314859359858258,0.16851357305522097,4.906992948969346e-07,4.3907323083543226e-55,1.328490569349755e-32,2.598212493436399e-10
SW21906,0.9910601026345544,0.001237123181911801,0.0077027741806305495,3.929535697185023e-33,8.509238348326446e-35,2.500058676117638e-12
SW16484,0.9835632251498446,0.003206708194629338,0.013228410069848304,3.8917903887975954e-22,2.8503813303790878e-19,1.6565855372881978e-06
SW7418,0.00012072361760541908,0.9998792763389223,4.3196457860774485e-11,8.070961341666181e-66,7.09274301368629e-52,3.7618705292201485e-28
SW17852,1.2717483317872288e-05,0.9999872683603037,1.4155103543142293e-08,6.221866668099231e-28,6.435844549989881e-13,4.083178224688416e-13
SW23100,0.005317828638545125,0.9945055091142185,0.00017655961044940114,8.017755785321749e-17,7.124560600257641e-13,1.0263609375906511e-07
SW26102,0.23360179751709645,0.24474153805728163,0.5187943198794341,4.471901562084702e-08,4.48319294556493e-05,0.002817467897721778
SW3621,0.9857710934246684,0.00858834223803002,0.005419845852365515,3.5012524668533126e-16,5.245236237730344e-09,0.00022071323971223244
SW20758,0.00010102946392546949,0.9998988690504026,9.978662902760164e-08,1.01054642618445e-34,7.210286160741721e-24,1.699218797193464e-09
SW12392,1.6434267787420751e-06,0.9999969083771745,1.4481951538297504e-06,3.209040940254922e-32,6.437908410475391e-29,7.795068346443412e-13
